participant,session_type,window_center,left_eda_mean,right_eda_mean,left_eda_n_peaks,right_eda_n_peaks,left_bvp_hr_mean,right_bvp_hr_mean,left_acc_mag_mean,right_acc_mag_mean,left_temp_mean,right_temp_mean,rmssd_mean,physio_cluster,physio_state
A1,,1624262380.0,3.7767886461309095,1.1603182201075037,-1.0605700601552643,-0.9436306116025586,-0.28035911932558993,0.7242907122400193,-0.7969294124998978,-1.0524615682074465,-0.7582696963404723,0.29907131429361,0.0366438731236205,0,Low Arousal
A1,,1624262382.5,3.723793344444575,1.1333559995140072,0.35400450119507126,-0.18469913899647952,-0.1167855928153425,0.7465836081274507,-0.5075614363802327,-0.829656290221489,-0.7981580114717631,0.2881240955281591,0.0479780920986711,0,Low Arousal
A1,,1624262385.0,3.6196508272451764,1.1001742191763733,0.35400450119507126,-0.9436306116025586,-0.08027736340251687,-0.22725616712247523,-0.39529024289431797,-0.41057856330830944,-0.8525511684689686,0.27717687676268227,0.0618455317033224,0,Low Arousal
A1,,1624262387.5,3.4354000501369617,1.0732146973417702,-1.0605700601552643,-1.7025620842086377,0.9694752151202991,0.020021861526285996,-0.5149832301754773,-0.5774792684303208,-0.8996919045332554,0.2589315121535931,0.0741158826601963,0,Low Arousal
A1,,1624262390.0,3.3213972261728624,1.0296615865794563,-0.3532827794800965,-1.7025620842086377,1.222432902853296,0.7640227580432278,-0.5154563195748482,-0.21277823885511235,-0.8888132731337743,0.2552824392317675,,0,High Arousal
A1,,1624262392.5,3.2813423748733452,0.9840347494839857,-0.3532827794800965,-0.9436306116025586,0.4155387770478469,1.5384334133656645,-0.6272743417084521,0.2189139741567202,-0.8996919045332297,0.25163336630995486,,0,High Arousal
A1,,1624262395.0,3.212327440971556,0.9370256080836705,-1.0605700601552643,-0.9436306116025586,0.6772144044181262,2.158576687083344,-0.6656153267687935,0.21780854853673912,-0.9613374824634052,0.240686147544491,,0,High Arousal
A1,,1624262397.5,3.118044749640115,0.876190185124229,0.35400450119507126,-1.7025620842086377,0.962241646742116,2.5836935680151596,-0.5867667117291113,0.01587774691704919,-1.0012257975946832,0.23703707462265242,,0,High Arousal
A1,,1624262400.0,3.0317723553131395,0.8554518422890978,-1.0605700601552643,-0.9436306116025586,1.4373410844759753,2.8357810685798315,-0.5562536954936856,-0.0680650624297781,-1.0302354813265253,0.21149356416992504,,0,High Arousal
A1,,1624262402.5,2.9424198173640503,0.8540689982324735,-1.0605700601552643,-0.18469913899647952,1.1375352385795718,2.0611973681923055,-0.5098516958863212,-0.1910831258817906,-1.05199274412541,0.18595005371717171,,0,High Arousal
